"measure","dateTime","date","value","completeness","quality","qcode"
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T07:01:11","2026-04-26","98.22","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T08:01:11","2026-04-26","100.21","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T09:01:11","2026-04-26","103.76","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T10:01:11","2026-04-26","106.71","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T11:01:11","2026-04-26","107.87","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T12:00:48","2026-04-26","109.74","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T13:01:11","2026-04-26","111.48","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T14:01:11","2026-04-26","111.72","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T15:01:11","2026-04-26","110.39","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T16:01:11","2026-04-26","108.06","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T17:01:11","2026-04-26","104.96","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T18:01:11","2026-04-26","101.83","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T19:01:11","2026-04-26","99.0","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T20:01:11","2026-04-26","96.8","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T21:01:11","2026-04-26","95.75","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T22:01:11","2026-04-26","95.47","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-26T23:01:18","2026-04-26","95.33","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T00:01:11","2026-04-27","95.24","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T01:01:11","2026-04-27","95.39","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T02:01:11","2026-04-27","94.79","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T03:01:11","2026-04-27","94.49","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T04:01:11","2026-04-27","94.97","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T05:01:11","2026-04-27","95.14","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T06:01:11","2026-04-27","95.81","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T07:01:11","2026-04-27","97.99","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T08:01:11","2026-04-27","100.26","","Unchecked",""
"http://environment.data.gov.uk/hydrology/id/measures/E01786A-do-i-subdaily-pct","2026-04-27T09:01:11","2026-04-27","102.16","","Unchecked",""
